ID	CRISPR-Cas
ab06083	No_CRISPR
ab06084	No_CRISPR
ab06085	No_CRISPR
ab06086	No_CRISPR
ab06087	No_CRISPR
ab06088	No_CRISPR
ab06089	No_CRISPR
ab06090	No_CRISPR
ab06091	No_CRISPR
ab06092	No_CRISPR
ab06093	No_CRISPR
ab06094	No_CRISPR
ab06096	No_CRISPR
ab06097	No_CRISPR
ab06098	No_CRISPR
ab06100	No_CRISPR
ab06102	No_CRISPR
ab06103	No_CRISPR
ab06104	No_CRISPR
ab06107	No_CRISPR
ab06108	No_CRISPR
ab06111	No_CRISPR
ab06112	No_CRISPR
ab06113	No_CRISPR
ab06114	No_CRISPR
ab06115	No_CRISPR
ab06117	No_CRISPR
ab06118	No_CRISPR
ab06120	No_CRISPR
ab06121	No_CRISPR
ab06123	No_CRISPR
ab06124	No_CRISPR
ab06125	No_CRISPR
ab06126	No_CRISPR
ab06127	No_CRISPR
ab06128	No_CRISPR
ab06129	No_CRISPR
ab06130	No_CRISPR
ab06131	No_CRISPR
ab06132	No_CRISPR
ab06133	No_CRISPR
ab06134	No_CRISPR
ab06135	No_CRISPR
ab06136	No_CRISPR
ab06137	No_CRISPR
ab06138	No_CRISPR
ab06139	No_CRISPR
ab06140	No_CRISPR
ab06141	No_CRISPR
ab06142	No_CRISPR
ab06145	No_CRISPR
ab06146	No_CRISPR
ab06148	No_CRISPR
ab06149	No_CRISPR
ab06150	No_CRISPR
ab06151	No_CRISPR
ab06152	No_CRISPR
ab06153	No_CRISPR
ab06154	No_CRISPR
ab06155	No_CRISPR
ab06160	No_CRISPR
ab06161	No_CRISPR
ab06164	No_CRISPR
ab06168	No_CRISPR
ab06169	No_CRISPR
ab06171	No_CRISPR
ab06172	No_CRISPR
ab06173	No_CRISPR
ab06174	No_CRISPR
ab06177	No_CRISPR
ab06179	No_CRISPR
ab06184	No_CRISPR
ab06185	No_CRISPR
ab06186	No_CRISPR
ab06187	No_CRISPR
ab06189	No_CRISPR
ab06191	No_CRISPR
ab06192	No_CRISPR
ab06193	No_CRISPR
ab06194	No_CRISPR
ab06195	No_CRISPR
ab06196	No_CRISPR
ab06198	No_CRISPR
ab06199	No_CRISPR
ab06200	No_CRISPR
ab06201	No_CRISPR
ab06202	No_CRISPR
ab06203	No_CRISPR
ab06204	No_CRISPR
ab06205	No_CRISPR
ab06206	No_CRISPR
ab06207	No_CRISPR
ab06208	No_CRISPR
ab06209	No_CRISPR
ab06210	No_CRISPR
ab06211	No_CRISPR
ab06212	No_CRISPR
ab06213	No_CRISPR
ab06214	No_CRISPR
ab06215	No_CRISPR
ab06216	No_CRISPR
ab06217	No_CRISPR
ab06218	No_CRISPR
ab06219	No_CRISPR
ab06220	No_CRISPR
ab06221	No_CRISPR
ab06222	No_CRISPR
ab06223	No_CRISPR
ab06224	No_CRISPR
ab06225	No_CRISPR
ab06226	No_CRISPR
ab06227	No_CRISPR
ab06228	No_CRISPR
ab06229	No_CRISPR
ab06230	No_CRISPR
ab06231	No_CRISPR
ab06232	No_CRISPR
ab06233	No_CRISPR
ab06234	No_CRISPR
ab06235	No_CRISPR
ab06236	No_CRISPR
ab06237	No_CRISPR
ab06238	No_CRISPR
ab06239	No_CRISPR
ab06240	No_CRISPR
ab06241	No_CRISPR
ab06242	No_CRISPR
ab06243	No_CRISPR
ab06244	No_CRISPR
ab06245	No_CRISPR
ab06246	No_CRISPR
ab06247	No_CRISPR
ab06248	No_CRISPR
ab06249	No_CRISPR
ab06250	No_CRISPR
ab06251	No_CRISPR
ab06252	No_CRISPR
ab06253	No_CRISPR
ab06255	No_CRISPR
ab06256	No_CRISPR
ab06259	No_CRISPR
ab06260	No_CRISPR
ab06261	No_CRISPR
ab06262	No_CRISPR
ab06263	No_CRISPR
ab06264	No_CRISPR
ab06265	No_CRISPR
ab06266	No_CRISPR
ab06267	No_CRISPR
ab06268	No_CRISPR
ab06269	No_CRISPR
ab06270	No_CRISPR
ab06271	No_CRISPR
ab06276	No_CRISPR
ab06277	No_CRISPR
ab06278	No_CRISPR
ab06279	No_CRISPR
ab06281	No_CRISPR
ab06282	No_CRISPR
ab06283	No_CRISPR
ab06284	No_CRISPR
ab06285	No_CRISPR
ab06286	No_CRISPR
ab06287	No_CRISPR
ab06288	No_CRISPR
ab06289	No_CRISPR
ab06290	No_CRISPR
ab06291	No_CRISPR
ab06293	No_CRISPR
ab06294	No_CRISPR
ab06295	No_CRISPR
ab06296	No_CRISPR
ab06297	No_CRISPR
ab06298	No_CRISPR
ab06299	No_CRISPR
ab06300	No_CRISPR
ab06301	No_CRISPR
ab06302	No_CRISPR
ab06303	No_CRISPR
ab06304	No_CRISPR
ab06305	No_CRISPR
ab06306	No_CRISPR
ab06307	No_CRISPR
ab06308	No_CRISPR
ab06309	No_CRISPR
ab06311	No_CRISPR
ab06315	No_CRISPR
ab06316	No_CRISPR
ab06317	No_CRISPR
ab06318	No_CRISPR
ab06321	No_CRISPR
ab06324	No_CRISPR
ab06325	No_CRISPR
ab06326	No_CRISPR
ab06327	No_CRISPR
ab06328	No_CRISPR
ab06329	No_CRISPR
ab06330	No_CRISPR
ab06331	No_CRISPR
ab06332	No_CRISPR
ab06333	No_CRISPR
ab06334	No_CRISPR
ab06335	No_CRISPR
ab06336	No_CRISPR
ab06337	No_CRISPR
ab06338	No_CRISPR
ab06339	No_CRISPR
ab06340	No_CRISPR
ab06341	No_CRISPR
ab06342	No_CRISPR
ab06343	No_CRISPR
ab06344	No_CRISPR
ab06345	No_CRISPR
ab06346	No_CRISPR
ab06347	No_CRISPR
ab06348	No_CRISPR
ab06349	No_CRISPR
ab06350	No_CRISPR
ab06351	No_CRISPR
ab06352	No_CRISPR
ab06353	No_CRISPR
ab06354	No_CRISPR
ab06355	No_CRISPR
ab06356	No_CRISPR
ab06357	No_CRISPR
ab06358	No_CRISPR
ab06359	No_CRISPR
ab06360	No_CRISPR
ab06361	No_CRISPR
ab06362	No_CRISPR
ab06364	No_CRISPR
ab06365	No_CRISPR
ab06366	No_CRISPR
ab06367	No_CRISPR
ab06369	No_CRISPR
ab06370	No_CRISPR
ab06372	No_CRISPR
ab06374	No_CRISPR
ab06376	No_CRISPR
ab06377	No_CRISPR
ab06378	No_CRISPR
ab06379	No_CRISPR
ab06380	No_CRISPR
ab06384	No_CRISPR
ab06385	No_CRISPR
ab06387	No_CRISPR
ab06388	No_CRISPR
ab06389	No_CRISPR
ab06390	No_CRISPR
ab06392	No_CRISPR
ab06393	No_CRISPR
ab06394	No_CRISPR
ab06395	No_CRISPR
ab06396	No_CRISPR
ab06397	No_CRISPR
ab06398	No_CRISPR
ab06399	No_CRISPR
ab06400	No_CRISPR
ab06401	No_CRISPR
ab06402	No_CRISPR
ab06403	No_CRISPR
ab06404	No_CRISPR
ab06405	No_CRISPR
ab06406	No_CRISPR
ab06407	No_CRISPR
ab06408	No_CRISPR
ab06409	No_CRISPR
ab06411	No_CRISPR
ab06412	No_CRISPR
ab06413	No_CRISPR
ab06414	No_CRISPR
ab06415	No_CRISPR
ab06417	No_CRISPR
ab06419	No_CRISPR
ab06420	No_CRISPR
ab06421	No_CRISPR
ab06422	No_CRISPR
ab06423	No_CRISPR
ab06424	No_CRISPR
ab06425	No_CRISPR
ab06426	No_CRISPR
ab06427	No_CRISPR
ab06428	No_CRISPR
ab06429	No_CRISPR
ab06430	No_CRISPR
ab06431	No_CRISPR
ab06432	No_CRISPR
ab06433	No_CRISPR
ab06434	No_CRISPR
ab06435	No_CRISPR
ab06436	No_CRISPR
ab06437	No_CRISPR
ab06438	No_CRISPR
ab06439	No_CRISPR
ab06440	No_CRISPR
ab06441	No_CRISPR
ab06442	No_CRISPR
ab06443	No_CRISPR
ab06444	No_CRISPR
ab06445	No_CRISPR
ab06446	No_CRISPR
ab06447	No_CRISPR
ab06448	No_CRISPR
ab06449	No_CRISPR
ab06450	No_CRISPR
ab06451	No_CRISPR
ab06452	No_CRISPR
ab06453	No_CRISPR
ab06454	No_CRISPR
ab06455	No_CRISPR
ab06456	No_CRISPR
ab06457	No_CRISPR
ab06458	No_CRISPR
ab06459	No_CRISPR
ab06461	No_CRISPR
ab06462	No_CRISPR
ab06463	No_CRISPR
ab06464	No_CRISPR
ab06465	No_CRISPR
ab06466	No_CRISPR
ab06467	No_CRISPR
ab06468	No_CRISPR
ab06469	No_CRISPR
ab06470	No_CRISPR
ab06471	No_CRISPR
ab06472	No_CRISPR
ab06473	No_CRISPR
ab06474	No_CRISPR
ab06475	No_CRISPR
ab06476	No_CRISPR
ab06477	No_CRISPR
ab06478	No_CRISPR
ab06479	No_CRISPR
ab06480	No_CRISPR
ab06481	No_CRISPR
ab06482	No_CRISPR
ab06483	No_CRISPR
ab06484	No_CRISPR
ab06485	No_CRISPR
ab06486	No_CRISPR
ab06487	No_CRISPR
ab06488	No_CRISPR
ab06489	No_CRISPR
ab06490	No_CRISPR
ab06491	No_CRISPR
ab06492	No_CRISPR
ab06493	No_CRISPR
ab06494	No_CRISPR
ab06495	No_CRISPR
ab06496	No_CRISPR
ab06497	No_CRISPR
ab06498	No_CRISPR
ab06499	No_CRISPR
ab06500	No_CRISPR
ab06501	No_CRISPR
ab06502	No_CRISPR
ab06503	No_CRISPR
ab06504	No_CRISPR
ab06505	No_CRISPR
ab06506	No_CRISPR
ab06507	No_CRISPR
ab06508	No_CRISPR
ab06509	No_CRISPR
ab06510	No_CRISPR
ab06511	No_CRISPR
ab06512	No_CRISPR
ab06513	No_CRISPR
ab06514	No_CRISPR
ab06516	No_CRISPR
ab06517	No_CRISPR
ab06518	No_CRISPR
ab06519	No_CRISPR
ab06520	No_CRISPR
ab06522	No_CRISPR
ab06523	No_CRISPR
ab06524	No_CRISPR
ab06528	No_CRISPR
ab06536	No_CRISPR
ab06552	No_CRISPR
ab06563	No_CRISPR
ab06568	No_CRISPR
ab06577	No_CRISPR
ab06580	No_CRISPR
ab06585	No_CRISPR
ab06587	No_CRISPR
ab06588	No_CRISPR
ab06590	No_CRISPR
ab06593	No_CRISPR
ab06595	No_CRISPR
ab06596	No_CRISPR
ab06597	No_CRISPR
ab06598	No_CRISPR
ab06599	No_CRISPR
ab06601	No_CRISPR
ab06602	No_CRISPR
ab06603	No_CRISPR
ab06604	No_CRISPR
ab06605	No_CRISPR
ab06606	No_CRISPR
ab06607	No_CRISPR
ab06608	No_CRISPR
ab06609	No_CRISPR
ab06610	No_CRISPR
ab06611	No_CRISPR
ab06612	No_CRISPR
ab06613	No_CRISPR
ab06614	No_CRISPR
ab06615	No_CRISPR
ab06616	No_CRISPR
ab06617	No_CRISPR
ab06618	No_CRISPR
ab06619	No_CRISPR
ab06620	No_CRISPR
ab06621	No_CRISPR
ab06622	No_CRISPR
ab06623	No_CRISPR
ab06624	No_CRISPR
ab06625	No_CRISPR
ab06626	No_CRISPR
ab06628	No_CRISPR
ab06631	No_CRISPR
ab06632	No_CRISPR
ab06633	No_CRISPR
ab06634	No_CRISPR
ab06635	No_CRISPR
ab06636	No_CRISPR
ab06637	No_CRISPR
ab06638	No_CRISPR
ab06639	No_CRISPR
ab06640	No_CRISPR
ab06641	No_CRISPR
ab06642	No_CRISPR
ab06643	No_CRISPR
ab06644	No_CRISPR
ab06645	No_CRISPR
ab06646	No_CRISPR
ab06647	No_CRISPR
ab06648	No_CRISPR
ab06649	No_CRISPR
ab06650	No_CRISPR
ab06651	No_CRISPR
ab06652	No_CRISPR
ab06653	No_CRISPR
ab06654	No_CRISPR
ab06655	No_CRISPR
ab06656	No_CRISPR
ab06658	No_CRISPR
ab06659	No_CRISPR
ab06660	No_CRISPR
ab06661	No_CRISPR
ab06662	No_CRISPR
ab06663	No_CRISPR
ab06664	No_CRISPR
ab06665	No_CRISPR
ab06666	No_CRISPR
ab06667	No_CRISPR
ab06668	No_CRISPR
ab06669	No_CRISPR
ab06670	No_CRISPR
ab06671	No_CRISPR
ab06672	No_CRISPR
ab06673	No_CRISPR
ab06674	No_CRISPR
ab06675	No_CRISPR
ab06676	No_CRISPR
ab06677	No_CRISPR
ab06678	No_CRISPR
ab06679	No_CRISPR
ab06680	No_CRISPR
ab06681	No_CRISPR
ab06682	No_CRISPR
ab06683	No_CRISPR
ab06685	No_CRISPR
ab06686	No_CRISPR
ab06687	No_CRISPR
ab06688	No_CRISPR
ab06689	No_CRISPR
ab06690	No_CRISPR
ab06691	No_CRISPR
ab06692	No_CRISPR
ab06694	No_CRISPR
ab06695	No_CRISPR
ab06696	No_CRISPR
ab06698	No_CRISPR
ab06699	No_CRISPR
ab06700	No_CRISPR
ab06701	No_CRISPR
ab06702	No_CRISPR
ab06704	No_CRISPR
ab06705	No_CRISPR
ab06706	No_CRISPR
ab06707	No_CRISPR
ab06708	No_CRISPR
ab06709	No_CRISPR
ab06710	No_CRISPR
ab06711	No_CRISPR
ab06712	No_CRISPR
ab06715	No_CRISPR
ab06716	No_CRISPR
ab06717	No_CRISPR
ab06718	No_CRISPR
ab06719	No_CRISPR
ab06720	No_CRISPR
ab06723	No_CRISPR
ab06724	No_CRISPR
ab06725	No_CRISPR
ab06726	No_CRISPR
ab06727	No_CRISPR
ab06729	No_CRISPR
ab06730	No_CRISPR
ab06731	No_CRISPR
ab06732	No_CRISPR
ab06733	No_CRISPR
ab06734	No_CRISPR
ab06738	No_CRISPR
ab06739	No_CRISPR
ab06740	No_CRISPR
ab06741	No_CRISPR
ab06742	No_CRISPR
ab06743	No_CRISPR
ab06744	No_CRISPR
ab06745	No_CRISPR
ab06746	No_CRISPR
ab06747	No_CRISPR
ab06748	No_CRISPR
ab06750	No_CRISPR
ab06751	No_CRISPR
ab06752	No_CRISPR
ab06753	No_CRISPR
ab06754	No_CRISPR
ab06756	No_CRISPR
ab06757	No_CRISPR
ab06758	No_CRISPR
ab06759	No_CRISPR
ab06760	No_CRISPR
ab06761	No_CRISPR
ab06762	No_CRISPR
ab06763	No_CRISPR
ab06764	No_CRISPR
ab06765	No_CRISPR
ab06766	No_CRISPR
ab06768	No_CRISPR
ab06769	No_CRISPR
ab06770	No_CRISPR
ab06771	No_CRISPR
ab06772	No_CRISPR
ab06773	No_CRISPR
ab06774	No_CRISPR
ab06775	No_CRISPR
ab06776	No_CRISPR
ab06777	No_CRISPR
ab06778	No_CRISPR
ab06779	No_CRISPR
ab06780	No_CRISPR
ab06781	No_CRISPR
ab06782	No_CRISPR
ab06783	No_CRISPR
ab06784	No_CRISPR
ab06785	No_CRISPR
ab06786	No_CRISPR
ab06787	No_CRISPR
ab06788	No_CRISPR
ab06789	No_CRISPR
ab06790	No_CRISPR
ab06791	No_CRISPR
ab06792	No_CRISPR
ab06793	No_CRISPR
ab06795	No_CRISPR
ab06796	No_CRISPR
ab06797	No_CRISPR
ab06798	No_CRISPR
ab06799	No_CRISPR
ab06800	No_CRISPR
ab06801	No_CRISPR
ab06802	No_CRISPR
ab06803	No_CRISPR
ab06804	No_CRISPR
ab06806	No_CRISPR
ab06807	No_CRISPR
ab06808	No_CRISPR
ab06809	No_CRISPR
ab06810	No_CRISPR
ab06811	No_CRISPR
ab06812	No_CRISPR
ab06813	No_CRISPR
ab06814	No_CRISPR
ab06815	No_CRISPR
ab06816	No_CRISPR
ab06817	No_CRISPR
ab06818	No_CRISPR
ab06819	No_CRISPR
ab06820	No_CRISPR
ab06823	No_CRISPR
ab06826	No_CRISPR
ab06827	No_CRISPR
ab06828	No_CRISPR
ab06829	No_CRISPR
ab06830	No_CRISPR
ab06831	No_CRISPR
ab06832	No_CRISPR
ab06834	No_CRISPR
ab06835	No_CRISPR
ab06836	No_CRISPR
ab06837	No_CRISPR
ab06838	No_CRISPR
ab06839	No_CRISPR
ab06840	No_CRISPR
ab06841	No_CRISPR
ab06842	No_CRISPR
ab06843	No_CRISPR
ab06844	No_CRISPR
ab06845	No_CRISPR
ab06846	No_CRISPR
ab06847	No_CRISPR
ab06848	No_CRISPR
ab06849	No_CRISPR
ab06850	No_CRISPR
ab06851	No_CRISPR
ab06853	No_CRISPR
ab06856	No_CRISPR
ab06860	No_CRISPR
ab06861	No_CRISPR
ab06862	No_CRISPR
ab06863	No_CRISPR
ab06864	No_CRISPR
ab06865	No_CRISPR
ab06866	No_CRISPR
ab06867	No_CRISPR
ab06868	No_CRISPR
ab06869	No_CRISPR
ab06870	No_CRISPR
ab06871	No_CRISPR
ab06872	No_CRISPR
ab06873	No_CRISPR
ab06874	No_CRISPR
ab06875	No_CRISPR
ab06876	No_CRISPR
ab06877	No_CRISPR
ab06878	No_CRISPR
ab06879	No_CRISPR
ab06881	No_CRISPR
ab06882	No_CRISPR
ab06883	No_CRISPR
ab06885	No_CRISPR
ab06886	No_CRISPR
ab06889	No_CRISPR
ab06890	No_CRISPR
ab06891	No_CRISPR
ab06892	No_CRISPR
ab06893	No_CRISPR
ab06894	No_CRISPR
ab06895	No_CRISPR
ab06896	No_CRISPR
ab06897	No_CRISPR
ab06899	No_CRISPR
ab06900	No_CRISPR
ab06901	No_CRISPR
ab06902	No_CRISPR
ab06903	No_CRISPR
ab06904	No_CRISPR
ab06905	No_CRISPR
ab06906	No_CRISPR
ab06907	No_CRISPR
ab06908	No_CRISPR
ab06909	No_CRISPR
ab06910	No_CRISPR
ab06911	No_CRISPR
ab06912	No_CRISPR
ab06913	No_CRISPR
ab06914	No_CRISPR
ab06915	No_CRISPR
ab06916	No_CRISPR
ab06917	No_CRISPR
ab06918	No_CRISPR
ab06919	No_CRISPR
ab06920	No_CRISPR
ab06921	No_CRISPR
ab06922	No_CRISPR
ab06923	No_CRISPR
ab06924	No_CRISPR
ab06925	No_CRISPR
ab06926	No_CRISPR
ab06927	No_CRISPR
ab06928	No_CRISPR
ab06929	No_CRISPR
ab06930	No_CRISPR
ab06931	No_CRISPR
ab06932	No_CRISPR
ab06933	No_CRISPR
ab06934	No_CRISPR
ab06935	No_CRISPR
ab06936	No_CRISPR
ab06937	No_CRISPR
ab06938	No_CRISPR
ab06942	No_CRISPR
ab06943	No_CRISPR
ab06944	No_CRISPR
ab06945	No_CRISPR
ab06946	No_CRISPR
ab06947	No_CRISPR
ab06948	No_CRISPR
ab06949	No_CRISPR
ab06950	No_CRISPR
ab06951	No_CRISPR
ab06952	No_CRISPR
ab06953	No_CRISPR
ab06954	No_CRISPR
ab06955	No_CRISPR
ab06956	No_CRISPR
ab06957	No_CRISPR
ab06958	No_CRISPR
ab06959	No_CRISPR
ab06960	No_CRISPR
ab06961	No_CRISPR
ab06962	No_CRISPR
ab06963	No_CRISPR
ab06964	No_CRISPR
ab06965	No_CRISPR
ab06966	No_CRISPR
ab06967	No_CRISPR
ab06968	No_CRISPR
ab06969	No_CRISPR
ab06970	No_CRISPR
ab06971	No_CRISPR
ab06972	No_CRISPR
ab06973	No_CRISPR
ab06974	No_CRISPR
ab06975	No_CRISPR
ab06976	No_CRISPR
ab06977	No_CRISPR
ab06978	No_CRISPR
ab06979	No_CRISPR
ab06980	No_CRISPR
ab06981	No_CRISPR
ab06982	No_CRISPR
ab06983	No_CRISPR
ab06984	No_CRISPR
ab06985	No_CRISPR
ab06986	No_CRISPR
ab06987	No_CRISPR
ab06988	No_CRISPR
ab06989	No_CRISPR
ab06990	No_CRISPR
ab06991	No_CRISPR
ab06992	No_CRISPR
ab06993	No_CRISPR
ab06994	No_CRISPR
ab06995	No_CRISPR
ab06996	No_CRISPR
ab06997	No_CRISPR
ab06998	No_CRISPR
ab06999	No_CRISPR
ab07000	No_CRISPR
ab07001	No_CRISPR
ab07002	No_CRISPR
ab07003	No_CRISPR
ab07004	No_CRISPR
ab07005	No_CRISPR
ab07006	No_CRISPR
ab07007	No_CRISPR
ab07008	No_CRISPR
ab07009	No_CRISPR
ab07010	No_CRISPR
ab07011	No_CRISPR
ab07012	No_CRISPR
ab07013	No_CRISPR
ab07014	No_CRISPR
ab07015	No_CRISPR
ab07016	No_CRISPR
ab07017	No_CRISPR
ab07019	No_CRISPR
ab07020	No_CRISPR
ab07021	No_CRISPR
ab07022	No_CRISPR
ab07024	No_CRISPR
ab07026	No_CRISPR
ab07027	No_CRISPR
ab07028	No_CRISPR
ab07029	No_CRISPR
ab07030	No_CRISPR
ab07032	No_CRISPR
ab07033	No_CRISPR
ab07034	No_CRISPR
ab07035	No_CRISPR
ab07036	No_CRISPR
ab07037	No_CRISPR
ab07038	No_CRISPR
ab07039	No_CRISPR
ab07040	No_CRISPR
ab07041	No_CRISPR
ab07042	No_CRISPR
ab07043	No_CRISPR
ab07045	No_CRISPR
ab07046	No_CRISPR
ab07047	No_CRISPR
ab07048	No_CRISPR
ab07049	No_CRISPR
ab07050	No_CRISPR
ab07051	No_CRISPR
ab07052	No_CRISPR
ab07053	No_CRISPR
ab07054	No_CRISPR
ab07055	No_CRISPR
ab07056	No_CRISPR
ab07057	No_CRISPR
ab07058	No_CRISPR
ab07059	No_CRISPR
ab07060	No_CRISPR
ab07061	No_CRISPR
ab07062	No_CRISPR
ab07063	No_CRISPR
ab07064	No_CRISPR
ab07066	No_CRISPR
ab07067	No_CRISPR
ab07068	No_CRISPR
ab07069	No_CRISPR
ab07070	No_CRISPR
ab07071	No_CRISPR
ab07072	No_CRISPR
ab07073	No_CRISPR
ab07074	No_CRISPR
ab07075	No_CRISPR
ab07076	No_CRISPR
ab07077	No_CRISPR
ab07078	No_CRISPR
ab07079	No_CRISPR
ab07080	No_CRISPR
ab07081	No_CRISPR
ab07082	No_CRISPR
ab07083	No_CRISPR
ab07084	No_CRISPR
ab07085	No_CRISPR
ab07086	No_CRISPR
ab07087	No_CRISPR
ab07088	No_CRISPR
ab07089	No_CRISPR
ab07091	No_CRISPR
ab07092	No_CRISPR
ab07093	No_CRISPR
ab07094	No_CRISPR
ab07095	No_CRISPR
ab07096	No_CRISPR
ab07097	No_CRISPR
ab07098	No_CRISPR
ab07100	No_CRISPR
ab07101	No_CRISPR
ab07102	No_CRISPR
ab07103	No_CRISPR
ab07104	No_CRISPR
ab07105	No_CRISPR
ab07106	No_CRISPR
ab07107	No_CRISPR
ab07108	No_CRISPR
ab07109	No_CRISPR
ab07110	No_CRISPR
ab07111	No_CRISPR
ab07112	No_CRISPR
ab07113	No_CRISPR
ab07114	No_CRISPR
ab07116	No_CRISPR
ab07117	No_CRISPR
ab07118	No_CRISPR
ab07119	No_CRISPR
ab07120	No_CRISPR
ab07121	No_CRISPR
ab07122	No_CRISPR
ab07123	No_CRISPR
ab07124	No_CRISPR
ab07125	No_CRISPR
ab07126	No_CRISPR
ab07127	No_CRISPR
ab07128	No_CRISPR
ab07129	No_CRISPR
ab07130	No_CRISPR
ab07131	No_CRISPR
ab07132	No_CRISPR
ab07133	No_CRISPR
ab07134	No_CRISPR
ab07135	No_CRISPR
ab07136	No_CRISPR
ab07137	No_CRISPR
ab07138	No_CRISPR
ab07139	No_CRISPR
ab07140	No_CRISPR
ab07141	No_CRISPR
ab07142	No_CRISPR
ab07143	No_CRISPR
ab07144	No_CRISPR
ab07145	No_CRISPR
ab07146	No_CRISPR
ab07147	No_CRISPR
ab07148	No_CRISPR
ab07149	No_CRISPR
ab07150	No_CRISPR
ab07151	No_CRISPR
ab07152	No_CRISPR
ab07153	No_CRISPR
ab07154	No_CRISPR
ab07155	No_CRISPR
ab07156	No_CRISPR
ab07157	No_CRISPR
ab07158	No_CRISPR
ab07160	No_CRISPR
ab07161	No_CRISPR
ab07162	No_CRISPR
ab07163	No_CRISPR
ab07164	No_CRISPR
ab07165	No_CRISPR
ab07166	No_CRISPR
ab07167	No_CRISPR
ab07168	No_CRISPR
ab07169	No_CRISPR
ab07170	No_CRISPR
ab07171	No_CRISPR
ab07172	No_CRISPR
ab07174	No_CRISPR
ab07175	No_CRISPR
ab07177	No_CRISPR
ab07178	No_CRISPR
ab07179	No_CRISPR
ab07180	No_CRISPR
ab07181	No_CRISPR
ab07183	No_CRISPR
ab07184	No_CRISPR
ab07185	No_CRISPR
ab07186	No_CRISPR
ab07188	No_CRISPR
ab07189	No_CRISPR
ab07190	No_CRISPR
ab07191	No_CRISPR
ab07192	No_CRISPR
ab07193	No_CRISPR
ab07194	No_CRISPR
ab07195	No_CRISPR
ab07196	No_CRISPR
ab07197	No_CRISPR
ab07198	No_CRISPR
ab07199	No_CRISPR
ab07200	No_CRISPR
ab07201	No_CRISPR
ab07202	No_CRISPR
ab07203	No_CRISPR
ab07204	No_CRISPR
ab07205	No_CRISPR
ab07206	No_CRISPR
ab07210	No_CRISPR
ab07211	No_CRISPR
ab07212	No_CRISPR
ab07214	No_CRISPR
ab07218	No_CRISPR
ab07219	No_CRISPR
ab07221	No_CRISPR
ab07222	No_CRISPR
ab07223	No_CRISPR
ab07226	No_CRISPR
ab07229	No_CRISPR
ab07230	No_CRISPR
ab07232	No_CRISPR
ab07233	No_CRISPR
ab07234	No_CRISPR
ab07235	No_CRISPR
ab07237	No_CRISPR
ab07238	No_CRISPR
ab07239	No_CRISPR
ab07243	No_CRISPR
ab07245	No_CRISPR
ab07247	No_CRISPR
ab07249	No_CRISPR
ab07250	No_CRISPR
ab07252	No_CRISPR
ab07253	No_CRISPR
ab07254	No_CRISPR
ab07256	No_CRISPR
ab07257	No_CRISPR
ab07258	No_CRISPR
ab07259	No_CRISPR
ab07260	No_CRISPR
ab07262	No_CRISPR
ab07264	No_CRISPR
ab07265	No_CRISPR
ab07266	No_CRISPR
ab07267	No_CRISPR
ab07268	No_CRISPR
ab07269	No_CRISPR
ab07270	No_CRISPR
ab07272	No_CRISPR
ab07273	No_CRISPR
ab07274	No_CRISPR
ab07275	No_CRISPR
ab07276	No_CRISPR
ab07277	No_CRISPR
ab07278	No_CRISPR
ab07280	No_CRISPR
ab07281	No_CRISPR
ab07282	No_CRISPR
ab07283	No_CRISPR
ab07285	No_CRISPR
ab07286	No_CRISPR
ab07287	No_CRISPR
ab07288	No_CRISPR
ab07289	No_CRISPR
ab07290	No_CRISPR
ab07291	No_CRISPR
ab07294	No_CRISPR
ab07299	No_CRISPR
ab07300	No_CRISPR
ab07301	No_CRISPR
ab07303	No_CRISPR
ab07304	No_CRISPR
ab07305	No_CRISPR
ab07306	No_CRISPR
ab07307	No_CRISPR
ab07308	No_CRISPR
ab07310	No_CRISPR
ab07311	No_CRISPR
ab07313	No_CRISPR
ab07314	No_CRISPR
ab07315	No_CRISPR
ab07316	No_CRISPR
ab07317	No_CRISPR
ab07318	No_CRISPR
ab07319	No_CRISPR
ab07320	No_CRISPR
ab07321	No_CRISPR
ab07322	No_CRISPR
ab07323	No_CRISPR
ab07324	No_CRISPR
ab07325	No_CRISPR
ab07326	No_CRISPR
ab07328	No_CRISPR
ab07329	No_CRISPR
ab07330	No_CRISPR
ab07331	No_CRISPR
ab07332	No_CRISPR
ab07333	No_CRISPR
ab07335	No_CRISPR
ab07336	No_CRISPR
ab07337	No_CRISPR
ab07338	No_CRISPR
ab07339	No_CRISPR
ab07340	No_CRISPR
ab07341	No_CRISPR
ab07342	No_CRISPR
ab07343	No_CRISPR
ab07344	No_CRISPR
ab07346	No_CRISPR
ab07347	No_CRISPR
ab07348	No_CRISPR
ab07349	No_CRISPR
ab07350	No_CRISPR
ab07351	No_CRISPR
ab07352	No_CRISPR
ab07354	No_CRISPR
ab07355	No_CRISPR
ab07356	No_CRISPR
ab07357	No_CRISPR
ab07358	No_CRISPR
ab07359	No_CRISPR
ab07360	No_CRISPR
ab07361	No_CRISPR
ab07362	No_CRISPR
ab07363	No_CRISPR
ab07364	No_CRISPR
ab07365	No_CRISPR
ab07366	No_CRISPR
ab07368	No_CRISPR
ab07369	No_CRISPR
ab07370	No_CRISPR
ab07371	No_CRISPR
ab07372	No_CRISPR
ab07373	No_CRISPR
ab07376	No_CRISPR
ab07377	No_CRISPR
ab07378	No_CRISPR
ab07379	No_CRISPR
